GO:0097532,GO:0009415
GO:0097550,GO:0031261
GO:0097579,GO:0097580
GO:0097580,GO:0097579
GO:0097638,GO:1903808
GO:0097638,GO:1905544
GO:0097639,GO:1903801
GO:0097639,GO:1903808
GO:0097639,GO:1904273
GO:0097640,GO:0140925
GO:0097649,GO:0097650
GO:0097650,GO:0097649
GO:0097650,GO:1990720
GO:0098643,GO:0098645
GO:0098647,GO:0098643
GO:0098653,GO:0034397
GO:0098658,GO:0098659
GO:0098659,GO:0098658
GO:0098702,GO:0098710
GO:0098703,GO:0098711
GO:0098704,GO:0089718
GO:0098709,GO:0140270
GO:0098710,GO:0098702
GO:0098711,GO:0071578
GO:0098712,GO:1903803
GO:0098714,GO:1905135
GO:0098715,GO:0089718
GO:0098717,GO:1905136
GO:0098718,GO:1905130
GO:0098719,GO:0098711
GO:0098720,GO:0098721
GO:0098723,GO:0097512
GO:0098790,GO:0097393
GO:0098814,GO:0007274
GO:0098825,GO:0051111
GO:0098840,GO:0072384
GO:0098863,GO:0030473
GO:0098924,GO:0098940
GO:0098934,GO:0098937
GO:0098940,GO:0098923
GO:0098940,GO:0098924
GO:0098941,GO:0098917
GO:0098941,GO:0098942
GO:0098942,GO:0098920
GO:0098957,GO:0098958
GO:0098958,GO:0098957
GO:0098958,GO:0099642
GO:0098959,GO:0098972
GO:0098961,GO:0098939
GO:0098964,GO:0098961
GO:0098964,GO:0098971
GO:0098971,GO:0098964
GO:0098971,GO:0098972
GO:0098971,GO:0140231
GO:0098972,GO:0098959
GO:0098976,GO:0098977
GO:0098977,GO:0098976
GO:0099018,GO:0039673
GO:0099047,GO:0044355
GO:0099087,GO:0099641
GO:0099117,GO:0140210
GO:0099117,GO:1990852
GO:0099119,GO:0044596
GO:0099119,GO:0061543
GO:0099140,GO:0030866
GO:0099140,GO:0098974
GO:0099153,GO:0001963
GO:0099153,GO:0060012
GO:0099153,GO:0099155
GO:0099155,GO:0001963
GO:0099155,GO:0060012
GO:0099155,GO:0099153
GO:0099157,GO:0099541
GO:0099183,GO:0099552
GO:0099191,GO:0099540
GO:0099191,GO:0099541
GO:0099506,GO:0099517
GO:0099509,GO:0099566
GO:0099540,GO:0099541
GO:0099541,GO:0099540
GO:0099542,GO:0098920
GO:0099545,GO:0098917
GO:0099545,GO:0099540
GO:0099549,GO:0099548
GO:0099551,GO:0099552
GO:0099552,GO:0099551
GO:0099555,GO:0099556
GO:0099556,GO:0099555
GO:0099557,GO:0099552
GO:0099566,GO:0099509
GO:0099641,GO:0099642
GO:0099642,GO:0099641
GO:0103048,GO:0089715
GO:0103080,GO:0103089
GO:0103080,GO:0103092
GO:0103083,GO:0103086
GO:0103086,GO:0103083
GO:0103086,GO:0103092
GO:0103089,GO:0103080
GO:0103089,GO:0103092
GO:0103092,GO:0103080
GO:0103092,GO:0103089
GO:0106007,GO:0072393
GO:0106029,GO:0106032
GO:0106029,GO:0120159
GO:0106032,GO:0106029
GO:0106032,GO:0120159
GO:0106036,GO:0044837
GO:0106059,GO:0106339
GO:0106081,GO:0140271
GO:0106082,GO:0098720
GO:0106082,GO:0140271
GO:0106118,GO:0090030
GO:0106119,GO:0090032
GO:0106119,GO:0106120
GO:0106120,GO:0090031
GO:0106120,GO:0106119
GO:0106142,GO:0008988
GO:0106142,GO:0070040
GO:0106154,GO:0120166
GO:0106296,GO:0106297
GO:0106296,GO:0106298
GO:0106297,GO:0106296
GO:0106297,GO:0106298
GO:0106298,GO:0106296
GO:0106298,GO:0106297
GO:0106339,GO:0106059
GO:0106346,GO:0008175
GO:0106346,GO:0008649
GO:0106347,GO:0106348
GO:0106347,GO:0120048
GO:0106348,GO:0106347
GO:0106348,GO:0120048
GO:0106363,GO:0035244
GO:0106370,GO:0016274
GO:0106370,GO:0036009
GO:0106381,GO:0043098
GO:0106383,GO:0106384
GO:0106383,GO:0106385
GO:0106384,GO:0106383
GO:0106384,GO:0106385
GO:0106385,GO:0106383
GO:0106385,GO:0106384
GO:0106396,GO:0010455
GO:0106397,GO:0106398
GO:0106398,GO:0010455
GO:0106398,GO:0106397
GO:0110029,GO:0060903
GO:0120109,GO:0034398
GO:0120109,GO:0045141
GO:0120110,GO:0045141
GO:0120159,GO:0106029
GO:0120159,GO:0106032
GO:0120166,GO:0120165
GO:0120209,GO:0120210
GO:0120210,GO:0120209
GO:0120211,GO:0034058
GO:0120225,GO:0030552
GO:0120225,GO:0032564
GO:0120226,GO:0000062
GO:0120226,GO:1905502
GO:0140009,GO:0070779
GO:0140009,GO:1903811
GO:0140125,GO:1905130
GO:0140131,GO:1901624
GO:0140201,GO:1905135
GO:0140203,GO:1904447
GO:0140204,GO:1903075
GO:0140206,GO:1901583
GO:0140210,GO:0099117
GO:0140215,GO:1905624
GO:0140216,GO:0140217
GO:0140216,GO:1905542
GO:0140217,GO:0140216
GO:0140217,GO:1905626
GO:0140231,GO:0098971
GO:0140232,GO:0005223
GO:0140232,GO:0140233
GO:0140233,GO:0005223
GO:0140233,GO:0140232
GO:0140270,GO:0098709
GO:0140367,GO:0019731
GO:0140367,GO:0061760
GO:0140367,GO:0140374
GO:0140374,GO:0061760
GO:0140374,GO:0140367
GO:0140405,GO:0051305
GO:0140417,GO:0072345
GO:0140425,GO:1903258
GO:0140426,GO:0002752
GO:0140426,GO:0002753
GO:0140484,GO:0097640
GO:0140499,GO:0090267
GO:0140502,GO:0140403
GO:0140505,GO:0016241
GO:0140533,GO:0039503
GO:0140541,GO:0140742
GO:0140548,GO:0044483
GO:0140548,GO:0044498
GO:0140573,GO:0043505
GO:0140592,GO:0035642
GO:0140592,GO:0044020
GO:0140592,GO:0070611
GO:0140698,GO:0070197
GO:0140698,GO:1990683
GO:0140702,GO:0035438
GO:0140703,GO:0061507
GO:0140742,GO:0140541
GO:0140759,GO:0031151
GO:0140759,GO:0046974
GO:0140759,GO:0062122
GO:0140884,GO:0039502
GO:0140884,GO:0140885
GO:0140885,GO:0039502
GO:0140885,GO:0140884
GO:0140895,GO:0002224
GO:0140903,GO:0035642
GO:0140903,GO:0070611
GO:0140903,GO:0140592
GO:0140925,GO:1903807
GO:0140925,GO:1905544
GO:0140938,GO:0140939
GO:0140938,GO:0140940
GO:0140939,GO:0140938
GO:0140939,GO:0140940
GO:0140940,GO:0140938
GO:0140940,GO:0140939
GO:0140941,GO:0140943
GO:0140941,GO:0140944
GO:0140942,GO:0140948
GO:0140943,GO:0140944
GO:0140944,GO:0140943
GO:0140945,GO:0140946
GO:0140946,GO:0140945
GO:0140948,GO:0140942
GO:0140949,GO:0140942
GO:0140949,GO:0140948
GO:0140951,GO:0140952
GO:0140951,GO:0140953
GO:0140952,GO:0140951
GO:0140952,GO:0140953
GO:0140953,GO:0140951
GO:0140953,GO:0140952
GO:0140954,GO:0140955
GO:0140955,GO:0140954
GO:0140964,GO:0009992
GO:0150001,GO:0071683
GO:0150001,GO:0097441
GO:0150002,GO:0097440
GO:0150002,GO:0097441
GO:0150014,GO:0150015
GO:0150015,GO:0150014
GO:0150016,GO:0150017
GO:0150017,GO:0150016
GO:0150019,GO:0150021
GO:0150020,GO:0150023
GO:0150021,GO:0150019
GO:0150023,GO:0150020
GO:0150056,GO:0150057
GO:0150056,GO:0150058
GO:0150057,GO:0150056
GO:0150057,GO:0150058
GO:0150058,GO:0150056
GO:0150058,GO:0150057
GO:0150076,GO:0002526
GO:0150076,GO:0002544
GO:0160070,GO:0006873
GO:0160070,GO:0080144
GO:1900128,GO:1901980
GO:1900131,GO:1904425
GO:1900199,GO:0036279
GO:1900212,GO:1900213
GO:1900213,GO:1900212
GO:1900214,GO:1900217
GO:1900215,GO:1900216
GO:1900215,GO:1900218
GO:1900216,GO:1900215
GO:1900216,GO:1900219
GO:1900217,GO:1900214
GO:1900218,GO:1900215
GO:1900218,GO:1900219
GO:1900219,GO:1900216
GO:1900219,GO:1900218
GO:1900245,GO:0039534
GO:1900246,GO:0039536
GO:1900246,GO:1900245
GO:1900320,GO:1900350
GO:1900332,GO:1900320
GO:1900332,GO:1900350
GO:1900350,GO:1900320
GO:1900407,GO:1901031
GO:1900408,GO:1900409
GO:1900409,GO:1900408
GO:1900409,GO:1902883
GO:1900432,GO:1900742
GO:1900438,GO:1900444
GO:1900444,GO:1900438
GO:1900496,GO:1900502
GO:1900499,GO:1900502
GO:1900502,GO:1900499
GO:1900745,GO:1903753
GO:1900833,GO:0030632
GO:1900841,GO:1900842
GO:1900842,GO:1900841
GO:1900924,GO:1900925
GO:1900924,GO:1902835
GO:1900925,GO:1900924
GO:1900925,GO:1902836
GO:1900926,GO:1905624
GO:1900927,GO:1900928
GO:1900927,GO:1900930
GO:1900927,GO:1905625
GO:1900928,GO:1900927
GO:1900928,GO:1900931
GO:1900928,GO:1905626
GO:1900929,GO:1905008
GO:1900930,GO:1900931
GO:1900930,GO:1905009
GO:1900931,GO:1900928
GO:1900931,GO:1900930
GO:1900931,GO:1905010
GO:1901032,GO:1901033
GO:1901033,GO:1901032
GO:1901035,GO:1901036
GO:1901036,GO:1901035
GO:1901040,GO:1901041
GO:1901041,GO:1901040
GO:1901069,GO:1901070
GO:1901097,GO:1901098
GO:1901097,GO:1902902
GO:1901098,GO:1901097
GO:1901098,GO:2000786
GO:1901105,GO:1901106
GO:1901106,GO:1901105
GO:1901149,GO:0031405
GO:1901149,GO:0033691
GO:1901241,GO:0015551
GO:1901289,GO:0046356
GO:1901289,GO:2001294
GO:1901290,GO:2001295
GO:1901291,GO:2000042
GO:1901291,GO:2001033
GO:1901299,GO:1901300
GO:1901300,GO:1901299
GO:1901318,GO:1902093
GO:1901319,GO:2000996
GO:1901340,GO:1901341
GO:1901341,GO:1901340
GO:1901353,GO:2001247
GO:1901354,GO:1903576
GO:1901367,GO:1902065
GO:1901367,GO:1904844
GO:1901383,GO:0035207
GO:1901386,GO:1901387
GO:1901387,GO:1901386
GO:1901496,GO:0050668
GO:1901516,GO:1901519
GO:1901517,GO:1901520
GO:1901518,GO:1901521
GO:1901519,GO:1901516
GO:1901520,GO:1901516
GO:1901520,GO:1901517
GO:1901521,GO:1901516
GO:1901521,GO:1901518
GO:1901522,GO:0036003
GO:1901524,GO:1903599
GO:1901544,GO:1903456
GO:1901583,GO:0140206
GO:1901586,GO:1901587
GO:1901587,GO:1901586
GO:1901588,GO:0005876
GO:1901591,GO:2000042
GO:1901609,GO:1901610
GO:1901610,GO:1901609
GO:1901624,GO:0140131
GO:1901640,GO:0002134
GO:1901640,GO:0002135
GO:1901640,GO:1901641
GO:1901641,GO:0005524
GO:1901641,GO:1902249
GO:1901707,GO:0008658
GO:1901751,GO:0036102
GO:1901752,GO:0036101
GO:1901753,GO:0097251
GO:1901759,GO:0036103
GO:1901760,GO:0036104
GO:1901787,GO:2001293
GO:1901788,GO:0046356
GO:1901788,GO:2001294
GO:1901789,GO:0006085
GO:1901789,GO:2001295
GO:1901840,GO:1903026
GO:1901842,GO:1901843
GO:1901843,GO:1901842
GO:1901877,GO:1900131
GO:1901878,GO:1900132
GO:1901885,GO:0035337
GO:1901886,GO:0036115
GO:1901886,GO:1901887
GO:1901887,GO:0046949
GO:1901887,GO:1901886
GO:1901952,GO:1901953
GO:1901953,GO:1901952
GO:1901954,GO:1901951
GO:1901955,GO:1901952
GO:1901955,GO:1901956
GO:1901956,GO:1901953
GO:1901956,GO:1901955
GO:1901973,GO:0009374
GO:1901973,GO:0070905
GO:1901980,GO:1900128
GO:1902051,GO:1902052
GO:1902052,GO:1902051
GO:1902065,GO:1901367
GO:1902065,GO:1904844
GO:1902093,GO:1901318
GO:1902097,GO:0010673
GO:1902097,GO:0036003
GO:1902097,GO:1901522
GO:1902166,GO:1902167
GO:1902167,GO:1902166
GO:1902176,GO:1902177
GO:1902177,GO:1902176
GO:1902178,GO:0035602
GO:1902178,GO:0060595
GO:1902189,GO:1902192
GO:1902190,GO:1902191
GO:1902190,GO:1902193
GO:1902191,GO:1902190
GO:1902191,GO:1902194
GO:1902192,GO:1902198
GO:1902193,GO:1902198
GO:1902193,GO:1902199
GO:1902194,GO:1902198
GO:1902194,GO:1902200
GO:1902196,GO:1902197
GO:1902197,GO:1902196
GO:1902198,GO:1902192
GO:1902199,GO:1902192
GO:1902199,GO:1902193
GO:1902200,GO:1902192
GO:1902200,GO:1902194
GO:1902219,GO:1902220
GO:1902220,GO:1902219
GO:1902230,GO:1902231
GO:1902231,GO:1902230
GO:1902233,GO:1902234
GO:1902234,GO:1902233
GO:1902236,GO:1902237
GO:1902237,GO:1902236
GO:1902239,GO:1902240
GO:1902240,GO:1902239
GO:1902245,GO:1902246
GO:1902246,GO:1902245
GO:1902249,GO:0002135
GO:1902249,GO:1901641
GO:1902254,GO:1902255
GO:1902255,GO:1902254
GO:1902257,GO:1902258
GO:1902258,GO:1902257
GO:1902259,GO:1901979
GO:1902260,GO:1902261
GO:1902260,GO:1903609
GO:1902261,GO:1902260
GO:1902266,GO:0080144
GO:1902318,GO:1902330
GO:1902330,GO:1902318
GO:1902338,GO:1902339
GO:1902339,GO:1902338
GO:1902404,GO:1902406
GO:1902404,GO:1990274
GO:1902405,GO:0032188
GO:1902406,GO:1902404
GO:1902406,GO:1990274
GO:1902407,GO:0000915
GO:1902485,GO:0031418
GO:1902607,GO:1902608
GO:1902608,GO:1902607
GO:1902608,GO:1903818
GO:1902620,GO:1903033
GO:1902621,GO:0031566
GO:1902633,GO:1903100
GO:1902634,GO:1902635
GO:1902635,GO:1902634
GO:1902835,GO:1902836
GO:1902836,GO:1902835
GO:1902839,GO:1902840
GO:1902840,GO:1902839
GO:1902853,GO:1902854
GO:1902854,GO:1902853
GO:1902858,GO:2001293
GO:1902859,GO:2001294
GO:1902860,GO:2001295
GO:1902883,GO:1902884
GO:1902884,GO:1902883
GO:1902901,GO:0036003
GO:1902901,GO:1901522
GO:1902902,GO:1901097
GO:1902902,GO:2000786
GO:1902980,GO:1902981
GO:1902981,GO:1902330
GO:1903026,GO:1901840
GO:1903033,GO:1902620
GO:1903049,GO:2001259
GO:1903075,GO:0140204
GO:1903100,GO:1902633
GO:1903101,GO:1902633
GO:1903101,GO:1903102
GO:1903102,GO:1902633
GO:1903102,GO:1903101
GO:1903110,GO:0010569
GO:1903111,GO:1903112
GO:1903111,GO:2000042
GO:1903112,GO:1903111
GO:1903112,GO:1905168
GO:1903138,GO:1903139
GO:1903139,GO:1903138
GO:1903143,GO:1903440
GO:1903144,GO:1903145
GO:1903145,GO:1903144
GO:1903147,GO:1903599
GO:1903185,GO:0009098
GO:1903197,GO:0062134
GO:1903202,GO:1903209
GO:1903204,GO:1903223
GO:1903206,GO:1905206
GO:1903207,GO:1901298
GO:1903208,GO:1901299
GO:1903209,GO:1903202
GO:1903223,GO:1903204
GO:1903253,GO:1903255
GO:1903255,GO:1903253
GO:1903295,GO:1903296
GO:1903296,GO:1903295
GO:1903377,GO:1903378
GO:1903378,GO:1903377
GO:1903381,GO:1902236
GO:1903382,GO:1902237
GO:1903455,GO:1903456
GO:1903456,GO:1901544
GO:1903456,GO:1903455
GO:1903472,GO:1903473
GO:1903473,GO:1903472
GO:1903517,GO:2000780
GO:1903563,GO:0032118
GO:1903563,GO:1903562
GO:1903576,GO:1901367
GO:1903576,GO:1904844
GO:1903577,GO:0036346
GO:1903577,GO:1904845
GO:1903582,GO:1903583
GO:1903583,GO:1903582
GO:1903599,GO:1903147
GO:1903609,GO:1901980
GO:1903609,GO:1902260
GO:1903673,GO:0036090
GO:1903673,GO:1990386
GO:1903743,GO:1903744
GO:1903744,GO:1903743
GO:1903751,GO:1903752
GO:1903752,GO:1903751
GO:1903753,GO:1900745
GO:1903760,GO:1903952
GO:1903761,GO:1903762
GO:1903761,GO:1903953
GO:1903762,GO:1903761
GO:1903762,GO:1903954
GO:1903769,GO:1901723
GO:1903801,GO:1903808
GO:1903803,GO:0098712
GO:1903804,GO:0098713
GO:1903805,GO:1904273
GO:1903806,GO:1903801
GO:1903806,GO:1903805
GO:1903806,GO:1904273
GO:1903807,GO:1903692
GO:1903807,GO:1905544
GO:1903808,GO:0097639
GO:1903808,GO:1903801
GO:1903810,GO:1904273
GO:1903811,GO:0070779
GO:1903811,GO:0140009
GO:1903812,GO:1903805
GO:1903824,GO:1903111
GO:1903824,GO:2000780
GO:1903944,GO:2000107
GO:1903952,GO:1903760
GO:1903953,GO:1903761
GO:1903953,GO:1903954
GO:1903954,GO:1903762
GO:1903954,GO:1903953
GO:1904036,GO:0033033
GO:1904055,GO:1902731
GO:1904074,GO:0050680
GO:1904076,GO:2000182
GO:1904077,GO:1904078
GO:1904078,GO:0090031
GO:1904078,GO:1904077
GO:1904081,GO:0010673
GO:1904081,GO:2000721
GO:1904143,GO:0010893
GO:1904150,GO:1904151
GO:1904151,GO:1904150
GO:1904196,GO:0070345
GO:1904272,GO:0097640
GO:1904273,GO:1903806
GO:1904283,GO:0002591
GO:1904283,GO:1904284
GO:1904284,GO:1904283
GO:1904295,GO:1901585
GO:1904296,GO:1901586
GO:1904296,GO:1904297
GO:1904297,GO:1901587
GO:1904297,GO:1904296
GO:1904363,GO:1904364
GO:1904364,GO:1904363
GO:1904415,GO:0016242
GO:1904416,GO:1904417
GO:1904417,GO:1904416
GO:1904425,GO:1900131
GO:1904426,GO:0032092
GO:1904433,GO:1901877
GO:1904434,GO:1901878
GO:1904449,GO:1904450
GO:1904450,GO:1904449
GO:1904459,GO:1904460
GO:1904460,GO:1904459
GO:1904473,GO:0043201
GO:1904474,GO:0036280
GO:1904495,GO:1904496
GO:1904496,GO:1904495
GO:1904503,GO:1904504
GO:1904504,GO:1904503
GO:1904553,GO:0050928
GO:1904554,GO:0050927
GO:1904562,GO:0031161
GO:1904563,GO:0036092
GO:1904602,GO:0008328
GO:1904624,GO:1903294
GO:1904625,GO:1903295
GO:1904625,GO:1904626
GO:1904626,GO:1903296
GO:1904626,GO:1904625
GO:1904650,GO:0010656
GO:1904715,GO:1904716
GO:1904716,GO:1904715
GO:1904746,GO:1904747
GO:1904747,GO:1904746
GO:1904765,GO:0010723
GO:1904765,GO:0061419
GO:1904766,GO:0016239
GO:1904767,GO:0032052
GO:1904769,GO:0050543
GO:1904832,GO:1904833
GO:1904833,GO:1904832
GO:1904844,GO:1902065
GO:1904844,GO:1903576
GO:1904845,GO:0036346
GO:1904845,GO:1903577
GO:1904845,GO:1905232
GO:1904859,GO:2001028
GO:1904898,GO:2000230
GO:1904938,GO:0003402
GO:1904938,GO:0061346
GO:1904938,GO:0090179
GO:1904953,GO:0003306
GO:1904954,GO:0044335
GO:1904954,GO:1905438
GO:1904955,GO:0061345
GO:1904955,GO:0061346
GO:1905008,GO:1900929
GO:1905009,GO:1900930
GO:1905009,GO:1905010
GO:1905010,GO:1900931
GO:1905010,GO:1905009
GO:1905010,GO:1905589
GO:1905054,GO:1905058
GO:1905058,GO:1905054
GO:1905090,GO:1905091
GO:1905091,GO:1905090
GO:1905098,GO:1905099
GO:1905099,GO:1905098
GO:1905127,GO:1905128
GO:1905128,GO:1905127
GO:1905130,GO:0140125
GO:1905135,GO:0098714
GO:1905136,GO:0098717
GO:1905150,GO:1901385
GO:1905151,GO:1901386
GO:1905151,GO:1905152
GO:1905152,GO:1901387
GO:1905152,GO:1905151
GO:1905168,GO:1903112
GO:1905168,GO:2000042
GO:1905206,GO:1903206
GO:1905211,GO:0002689
GO:1905212,GO:0002690
GO:1905232,GO:0036346
GO:1905232,GO:1904845
GO:1905251,GO:0060507
GO:1905258,GO:1902175
GO:1905259,GO:1905260
GO:1905260,GO:1902177
GO:1905260,GO:1905259
GO:1905272,GO:1905273
GO:1905273,GO:1905272
GO:1905275,GO:0021953
GO:1905275,GO:1905962
GO:1905296,GO:1905297
GO:1905297,GO:1905296
GO:1905318,GO:1905325
GO:1905336,GO:1904416
GO:1905336,GO:1905337
GO:1905337,GO:1904417
GO:1905337,GO:1905336
GO:1905374,GO:0080052
GO:1905375,GO:0071232
GO:1905382,GO:0060261
GO:1905400,GO:1905403
GO:1905403,GO:1905400
GO:1905438,GO:1904954
GO:1905487,GO:1905816
GO:1905488,GO:1905817
GO:1905490,GO:1905813
GO:1905491,GO:1905814
GO:1905502,GO:0000062
GO:1905502,GO:0120226
GO:1905527,GO:1905528
GO:1905528,GO:1905527
GO:1905533,GO:1905534
GO:1905534,GO:1902836
GO:1905534,GO:1905533
GO:1905541,GO:1905624
GO:1905542,GO:1905589
GO:1905542,GO:1905625
GO:1905544,GO:1903807
GO:1905573,GO:1905574
GO:1905573,GO:1905575
GO:1905573,GO:1905577
GO:1905574,GO:1905573
GO:1905574,GO:1905575
GO:1905574,GO:1905577
GO:1905575,GO:1905573
GO:1905575,GO:1905574
GO:1905576,GO:1905573
GO:1905576,GO:1905574
GO:1905576,GO:1905577
GO:1905577,GO:1905573
GO:1905577,GO:1905574
GO:1905577,GO:1905576
GO:1905589,GO:1905010
GO:1905589,GO:1905542
GO:1905589,GO:1905626
GO:1905624,GO:1900926
GO:1905625,GO:1900927
GO:1905625,GO:1905626
GO:1905626,GO:1900928
GO:1905626,GO:1905589
GO:1905626,GO:1905625
GO:1905642,GO:0051107
GO:1905736,GO:1905737
GO:1905737,GO:1905736
GO:1905769,GO:0060381
GO:1905796,GO:1905799
GO:1905797,GO:1905798
GO:1905797,GO:1905800
GO:1905798,GO:1905797
GO:1905798,GO:1905801
GO:1905799,GO:1905796
GO:1905800,GO:1905797
GO:1905800,GO:1905801
GO:1905801,GO:1905798
GO:1905801,GO:1905800
GO:1905816,GO:1905487
GO:1905827,GO:0050668
GO:1905859,GO:1905854
GO:1905860,GO:1905855
GO:1905962,GO:0097154
GO:1990032,GO:0044299
GO:1990032,GO:0044301
GO:1990048,GO:0048490
GO:1990048,GO:1990049
GO:1990049,GO:1990048
GO:1990074,GO:0071047
GO:1990095,GO:0061407
GO:1990097,GO:1990178
GO:1990099,GO:1990101
GO:1990099,GO:1990102
GO:1990101,GO:1990102
GO:1990103,GO:1990102
GO:1990157,GO:1990158
GO:1990157,GO:1990159
GO:1990157,GO:1990160
GO:1990158,GO:1990157
GO:1990158,GO:1990159
GO:1990158,GO:1990160
GO:1990159,GO:1990157
GO:1990159,GO:1990158
GO:1990159,GO:1990160
GO:1990160,GO:1990157
GO:1990160,GO:1990158
GO:1990160,GO:1990159
GO:1990177,GO:1990178
GO:1990178,GO:1990177
GO:1990181,GO:0019427
GO:1990181,GO:0019431
GO:1990248,GO:0010767
GO:1990259,GO:0008469
GO:1990259,GO:0018024
GO:1990274,GO:1902404
GO:1990274,GO:1902405
GO:1990276,GO:0062105
GO:1990318,GO:0005582
GO:1990318,GO:0005597
GO:1990318,GO:0030938
GO:1990319,GO:0005597
GO:1990319,GO:1990320
GO:1990320,GO:0005597
GO:1990320,GO:1990319
GO:1990320,GO:1990321
GO:1990321,GO:1990319
GO:1990322,GO:0005600
GO:1990323,GO:1990325
GO:1990324,GO:1990326
GO:1990325,GO:1990323
GO:1990325,GO:1990324
GO:1990325,GO:1990326
GO:1990326,GO:1990324
GO:1990327,GO:1990324
GO:1990327,GO:1990326
GO:1990344,GO:0031671
GO:1990355,GO:0019284
GO:1990355,GO:0019509
GO:1990386,GO:1903673
GO:1990387,GO:0001572
GO:1990387,GO:0046476
GO:1990440,GO:0097201
GO:1990440,GO:1990441
GO:1990441,GO:1990440
GO:1990481,GO:0080009
GO:1990491,GO:2001134
GO:1990539,GO:1903258
GO:1990574,GO:0061673
GO:1990574,GO:1990498
GO:1990635,GO:0097440
GO:1990635,GO:0150002
GO:1990668,GO:0048279
GO:1990669,GO:1990668
GO:1990670,GO:0048210
GO:1990670,GO:0048280
GO:1990671,GO:1990670
GO:1990672,GO:1990690
GO:1990672,GO:1990691
GO:1990672,GO:1990692
GO:1990683,GO:0140698
GO:1990689,GO:1990668
GO:1990690,GO:1990672
GO:1990690,GO:1990691
GO:1990690,GO:1990692
GO:1990691,GO:1990672
GO:1990691,GO:1990690
GO:1990691,GO:1990692
GO:1990692,GO:1990672
GO:1990692,GO:1990690
GO:1990692,GO:1990691
GO:1990719,GO:0097650
GO:1990719,GO:1990720
GO:1990720,GO:0097650
GO:1990720,GO:1990719
GO:1990734,GO:1990810
GO:1990755,GO:0060172
GO:1990810,GO:1990734
GO:1990812,GO:1902737
GO:1990852,GO:0099117
GO:1990887,GO:0043431
GO:1990887,GO:1990888
GO:1990888,GO:1990887
GO:1990933,GO:0030951
GO:1990933,GO:0090176
GO:1990933,GO:1902850
GO:1990942,GO:0099606
GO:2000042,GO:1905168
GO:2000044,GO:0042686
GO:2000065,GO:2000066
GO:2000066,GO:2000065
GO:2000175,GO:2000176
GO:2000176,GO:2000175
GO:2000180,GO:0090032
GO:2000180,GO:0106119
GO:2000182,GO:0090030
GO:2000183,GO:2000184
GO:2000184,GO:2000183
GO:2000201,GO:2000202
GO:2000202,GO:2000201
GO:2000203,GO:2000206
GO:2000204,GO:2000205
GO:2000204,GO:2000207
GO:2000205,GO:2000204
GO:2000205,GO:2000208
GO:2000206,GO:2000203
GO:2000207,GO:2000204
GO:2000207,GO:2000208
GO:2000208,GO:2000205
GO:2000208,GO:2000207
GO:2000224,GO:0090030
GO:2000225,GO:0106119
GO:2000230,GO:1904898
GO:2000239,GO:2000240
GO:2000240,GO:2000239
GO:2000270,GO:1904036
GO:2000320,GO:2000321
GO:2000321,GO:2000320
GO:2000329,GO:2000330
GO:2000330,GO:2000329
GO:2000346,GO:0070664
GO:2000423,GO:2000424
GO:2000424,GO:2000423
GO:2000440,GO:0034167
GO:2000441,GO:0034168
GO:2000441,GO:2000442
GO:2000442,GO:0034169
GO:2000442,GO:2000441
GO:2000444,GO:0034152
GO:2000444,GO:2000445
GO:2000445,GO:2000444
GO:2000459,GO:0002689
GO:2000464,GO:0002690
GO:2000486,GO:2000487
GO:2000487,GO:2000486
GO:2000488,GO:0010423
GO:2000502,GO:2000503
GO:2000503,GO:2000502
GO:2000509,GO:2000510
GO:2000510,GO:2000509
GO:2000519,GO:2000570
GO:2000528,GO:2000529
GO:2000529,GO:2000528
GO:2000537,GO:0010819
GO:2000538,GO:2000550
GO:2000550,GO:2000538
GO:2000552,GO:2000555
GO:2000553,GO:2000556
GO:2000555,GO:2000552
GO:2000556,GO:2000553
GO:2000562,GO:2000565
GO:2000563,GO:2000566
GO:2000565,GO:2000562
GO:2000566,GO:2000563
GO:2000570,GO:2000519
GO:2000571,GO:0048295
GO:2000604,GO:0045967
GO:2000613,GO:2000614
GO:2000614,GO:2000613
GO:2000658,GO:1905860
GO:2000699,GO:0035603
GO:2000699,GO:0090243
GO:2000721,GO:0010673
GO:2000721,GO:1904081
GO:2000763,GO:0010673
GO:2000763,GO:1901522
GO:2000763,GO:1904081
GO:2000786,GO:1901098
GO:2000786,GO:1902902
GO:2000788,GO:2000789
GO:2000789,GO:2000788
GO:2000795,GO:0060770
GO:2000818,GO:0033689
GO:2000832,GO:2000833
GO:2000833,GO:2000832
GO:2000835,GO:2000836
GO:2000836,GO:2000835
GO:2000845,GO:2000833
GO:2000847,GO:2000848
GO:2000848,GO:2000847
GO:2000850,GO:2000851
GO:2000851,GO:2000850
GO:2000853,GO:2000854
GO:2000854,GO:2000853
GO:2000856,GO:2000857
GO:2000857,GO:2000856
GO:2000859,GO:2000860
GO:2000860,GO:2000859
GO:2000862,GO:2000863
GO:2000863,GO:2000862
GO:2000864,GO:2000861
GO:2000865,GO:2000862
GO:2000865,GO:2000866
GO:2000866,GO:2000863
GO:2000866,GO:2000865
GO:2000867,GO:2000864
GO:2000868,GO:2000869
GO:2000869,GO:2000868
GO:2000871,GO:2000872
GO:2000872,GO:2000871
GO:2000877,GO:2000878
GO:2000878,GO:2000877
GO:2000879,GO:2000880
GO:2000880,GO:2000879
GO:2000886,GO:2000888
GO:2000888,GO:2000886
