GO:0071735,GO:0071745
GO:0071736,GO:0071739
GO:0071736,GO:0071743
GO:0071736,GO:0071754
GO:0071737,GO:0071740
GO:0071737,GO:0071744
GO:0071737,GO:0071747
GO:0071738,GO:0071735
GO:0071738,GO:0071742
GO:0071738,GO:0071745
GO:0071739,GO:0071736
GO:0071739,GO:0071743
GO:0071739,GO:0071746
GO:0071740,GO:0071737
GO:0071740,GO:0071744
GO:0071740,GO:0071747
GO:0071741,GO:0071739
GO:0071742,GO:0071735
GO:0071742,GO:0071738
GO:0071742,GO:0071745
GO:0071743,GO:0071736
GO:0071743,GO:0071739
GO:0071743,GO:0071746
GO:0071744,GO:0071737
GO:0071744,GO:0071740
GO:0071744,GO:0071747
GO:0071745,GO:0071735
GO:0071745,GO:0071738
GO:0071745,GO:0071742
GO:0071746,GO:0071754
GO:0071747,GO:0071737
GO:0071747,GO:0071740
GO:0071747,GO:0071744
GO:0071748,GO:0071749
GO:0071751,GO:0071750
GO:0071753,GO:0071735
GO:0071753,GO:0071742
GO:0071753,GO:0071745
GO:0071754,GO:0071746
GO:0071755,GO:0071737
GO:0071755,GO:0071740
GO:0071755,GO:0071744
GO:0071756,GO:0071757
GO:0071758,GO:0071759
GO:0071758,GO:0071760
GO:0071758,GO:0071761
GO:0071759,GO:0071735
GO:0071759,GO:0071760
GO:0071759,GO:0071761
GO:0071760,GO:0071753
GO:0071760,GO:0071759
GO:0071760,GO:0071761
GO:0071761,GO:0071758
GO:0071761,GO:0071759
GO:0071761,GO:0071760
GO:0071762,GO:0042571
GO:0071762,GO:0071735
GO:0071766,GO:0043164
GO:0071961,GO:0071962
GO:0071962,GO:0051754
GO:0071962,GO:0099404
GO:0071966,GO:0070592
GO:0071969,GO:0070599
GO:0071970,GO:0070600
GO:0072040,GO:0072041
GO:0072041,GO:0072040
GO:0072079,GO:0072174
GO:0072289,GO:0039006
GO:0072304,GO:0061295
GO:0072305,GO:0072306
GO:0072306,GO:0072305
GO:0072597,GO:0072656
GO:0072658,GO:0072595
GO:0072664,GO:1990153
GO:0072688,GO:0034630
GO:0080025,GO:0005546
GO:0080157,GO:1903339
GO:0080157,GO:1903340
GO:0085017,GO:0035635
GO:0085017,GO:0046718
GO:0086022,GO:0086071
GO:0086071,GO:0086022
GO:0086072,GO:0086071
GO:0086072,GO:0086073
GO:0086073,GO:0086072
GO:0086073,GO:0086074
GO:0086074,GO:0086073
GO:0090093,GO:0070610
GO:0090116,GO:0090124
GO:0090124,GO:0090116
GO:0090163,GO:0045198
GO:0090239,GO:0071440
GO:0090240,GO:0090241
GO:0090241,GO:0090240
GO:0090432,GO:0047747
GO:0090432,GO:0090433
GO:0090433,GO:0047676
GO:0090433,GO:0090434
GO:0090434,GO:0090433
GO:0090448,GO:0005351
GO:0090540,GO:0052324
GO:0090669,GO:0036416
GO:0090680,GO:0044660
GO:0090680,GO:0140913
GO:0090691,GO:0010160
GO:0090741,GO:0030667
GO:0097079,GO:0015506
GO:0097120,GO:0099637
GO:0097189,GO:1990742
GO:0097233,GO:0097234
GO:0097234,GO:0097233
GO:0097248,GO:0033370
GO:0097248,GO:0099017
GO:0097434,GO:0015366
GO:0097582,GO:0097583
GO:0097582,GO:0097584
GO:0097582,GO:0097585
GO:0097583,GO:0097582
GO:0097583,GO:0097584
GO:0097583,GO:0097585
GO:0097584,GO:0097582
GO:0097584,GO:0097583
GO:0097584,GO:0097585
GO:0097585,GO:0097582
GO:0097585,GO:0097583
GO:0097585,GO:0097584
GO:0097586,GO:0097583
GO:0097586,GO:0097584
GO:0097586,GO:0097585
GO:0097691,GO:0061701
GO:0097716,GO:0097717
GO:0097716,GO:1990379
GO:0097717,GO:0097716
GO:0097734,GO:0140113
GO:0098884,GO:0099630
GO:0098943,GO:0098968
GO:0098943,GO:0099646
GO:0098944,GO:0098896
GO:0098954,GO:0098895
GO:0098963,GO:0099088
GO:0098964,GO:0098971
GO:0098968,GO:0098877
GO:0098968,GO:0098969
GO:0098969,GO:0098968
GO:0098970,GO:0098884
GO:0098970,GO:0099590
GO:0098971,GO:0098964
GO:0098971,GO:0140231
GO:0099000,GO:0099001
GO:0099000,GO:0099002
GO:0099001,GO:0099000
GO:0099001,GO:0099002
GO:0099002,GO:0099000
GO:0099002,GO:0099001
GO:0099006,GO:0099008
GO:0099008,GO:0099006
GO:0099017,GO:0072595
GO:0099404,GO:0071961
GO:0099404,GO:0071962
GO:0099501,GO:0030666
GO:0099590,GO:0099637
GO:0099637,GO:0097120
GO:0099639,GO:0099646
GO:0099645,GO:0098969
GO:0099646,GO:0098968
GO:0102213,GO:0031956
GO:0102213,GO:0102214
GO:0102214,GO:0031956
GO:0102214,GO:0102213
GO:0102391,GO:0047760
GO:0102637,GO:0016207
GO:0102637,GO:0047541
GO:0102943,GO:0008704
GO:0103061,GO:0103062
GO:0103061,GO:0103063
GO:0103062,GO:0103061
GO:0103062,GO:0103063
GO:0103063,GO:0103061
GO:0103063,GO:0103062
GO:0106259,GO:0046739
GO:0106286,GO:0016207
GO:0106290,GO:0016207
GO:0106290,GO:0050197
GO:0110104,GO:0140408
GO:0110120,GO:0110121
GO:0110121,GO:0110120
GO:0110127,GO:0110126
GO:0110128,GO:0009915
GO:0120019,GO:0140339
GO:0120019,GO:0140343
GO:0120021,GO:0140344
GO:0120097,GO:1990529
GO:0120331,GO:0001838
GO:0140113,GO:0097734
GO:0140211,GO:0005280
GO:0140231,GO:0098971
GO:0140231,GO:0099087
GO:0140321,GO:0039519
GO:0140337,GO:0140343
GO:0140337,GO:0140344
GO:0140339,GO:0120019
GO:0140339,GO:0140343
GO:0140339,GO:1904121
GO:0140340,GO:0120015
GO:0140408,GO:1900364
GO:0140409,GO:1900365
GO:0140439,GO:0140440
GO:0140439,GO:0140441
GO:0140440,GO:0140439
GO:0140440,GO:0140441
GO:0140441,GO:0019705
GO:0140441,GO:0140439
GO:0140497,GO:0140498
GO:0140498,GO:0140497
GO:0140655,GO:0048311
GO:0140717,GO:0046718
GO:0140748,GO:0090334
GO:0140757,GO:0140758
GO:0140758,GO:0140757
GO:0140814,GO:0005335
GO:0140913,GO:0039640
GO:0140913,GO:0090680
GO:0140935,GO:0140950
GO:0140936,GO:0140950
GO:0140950,GO:0140936
GO:0150128,GO:0070755
GO:0150138,GO:0032711
GO:0150159,GO:0150128
GO:0150190,GO:0150128
GO:0150195,GO:0150104
GO:0160014,GO:1990742
GO:1900016,GO:0002719
GO:1900038,GO:1900039
GO:1900039,GO:1900038
GO:1900110,GO:1900111
GO:1900111,GO:1900110
GO:1900113,GO:1900114
GO:1900114,GO:1900113
GO:1900212,GO:1900213
GO:1900213,GO:1900212
GO:1900214,GO:1900217
GO:1900215,GO:1900216
GO:1900215,GO:1900218
GO:1900216,GO:1900215
GO:1900216,GO:1900219
GO:1900217,GO:1900214
GO:1900218,GO:1900215
GO:1900218,GO:1900219
GO:1900219,GO:1900216
GO:1900219,GO:1900218
GO:1900364,GO:1900365
GO:1900365,GO:1900364
GO:1900385,GO:1900386
GO:1900386,GO:1900385
GO:1900609,GO:1900612
GO:1900610,GO:1900612
GO:1900610,GO:1900613
GO:1900611,GO:1900612
GO:1900611,GO:1900614
GO:1900612,GO:1900609
GO:1900613,GO:1900610
GO:1900614,GO:1900611
GO:1901028,GO:1902108
GO:1901029,GO:1901030
GO:1901030,GO:1901029
GO:1901194,GO:1901191
GO:1901194,GO:1901195
GO:1901195,GO:1901194
GO:1901315,GO:1901316
GO:1901316,GO:1901315
GO:1901347,GO:1901348
GO:1901348,GO:1901347
GO:1901377,GO:1901378
GO:1901378,GO:1901377
GO:1901393,GO:1901396
GO:1901396,GO:1901393
GO:1901399,GO:1901396
GO:1901611,GO:0001786
GO:1901611,GO:0035091
GO:1901674,GO:0071440
GO:1901674,GO:2000615
GO:1901675,GO:0071441
GO:1901675,GO:1901676
GO:1901675,GO:2000616
GO:1901676,GO:0071442
GO:1901676,GO:1901675
GO:1901676,GO:2000617
GO:1901726,GO:1901727
GO:1901727,GO:1901726
GO:1901785,GO:0042213
GO:1901786,GO:1901785
GO:1902072,GO:1903298
GO:1902109,GO:1902110
GO:1902110,GO:1902109
GO:1902201,GO:1902020
GO:1902207,GO:0070105
GO:1902216,GO:0070105
GO:1902228,GO:2000448
GO:1902257,GO:1902258
GO:1902258,GO:1902257
GO:1902338,GO:1902339
GO:1902339,GO:1902338
GO:1902445,GO:1902108
GO:1902465,GO:1902466
GO:1902466,GO:1902465
GO:1902686,GO:1902108
GO:1902936,GO:0032266
GO:1902936,GO:0070273
GO:1903298,GO:1902072
GO:1903339,GO:1903340
GO:1903340,GO:1903339
GO:1903496,GO:1904044
GO:1903497,GO:1904045
GO:1903585,GO:1903586
GO:1903586,GO:1903585
GO:1903671,GO:1903672
GO:1903672,GO:1903671
GO:1903674,GO:1903677
GO:1903675,GO:1903676
GO:1903675,GO:1903678
GO:1903676,GO:1903675
GO:1903676,GO:1903679
GO:1903677,GO:1903674
GO:1903678,GO:1903675
GO:1903678,GO:1903679
GO:1903679,GO:1903676
GO:1903679,GO:1903678
GO:1903883,GO:2000494
GO:1903885,GO:0071644
GO:1903912,GO:0060734
GO:1903912,GO:1903916
GO:1903916,GO:0060734
GO:1903916,GO:1903912
GO:1904044,GO:0051412
GO:1904121,GO:0140339
GO:1904121,GO:0140343
GO:1904173,GO:0035065
GO:1904174,GO:0035067
GO:1904174,GO:1904175
GO:1904175,GO:0035066
GO:1904175,GO:1904174
GO:1904354,GO:1904355
GO:1904355,GO:1904354
GO:1904357,GO:1904358
GO:1904358,GO:1904357
GO:1904419,GO:1904420
GO:1904420,GO:1904419
GO:1904425,GO:1904426
GO:1904430,GO:1904431
GO:1904431,GO:1904430
GO:1904506,GO:1904507
GO:1904507,GO:1904506
GO:1904534,GO:1904535
GO:1904535,GO:1904534
GO:1904625,GO:1903295
GO:1904689,GO:1904690
GO:1904690,GO:1904689
GO:1904746,GO:1904747
GO:1904747,GO:1904746
GO:1904859,GO:2001028
GO:1905035,GO:1905036
GO:1905036,GO:1905035
GO:1905098,GO:1905099
GO:1905099,GO:1905098
GO:1905211,GO:0002689
GO:1905212,GO:0002690
GO:1905417,GO:1901318
GO:1905418,GO:2000155
GO:1905473,GO:0051574
GO:1905473,GO:0061087
GO:1905473,GO:0070512
GO:1905487,GO:1905816
GO:1905490,GO:1905813
GO:1905554,GO:1905555
GO:1905555,GO:1905554
GO:1905588,GO:0009830
GO:1905588,GO:0009831
GO:1905765,GO:1905766
GO:1905766,GO:1905765
GO:1905816,GO:1905487
GO:1905839,GO:1905840
GO:1905840,GO:1905839
GO:1990050,GO:0120019
GO:1990050,GO:0140343
GO:1990153,GO:0072595
GO:1990299,GO:0072356
GO:1990344,GO:0031671
GO:1990379,GO:0097716
GO:1990380,GO:0061578
GO:1990380,GO:0140934
GO:1990388,GO:0110126
GO:1990478,GO:0035994
GO:1990529,GO:0120097
GO:1990828,GO:0090678
GO:1990962,GO:1990379
GO:2000140,GO:2000141
GO:2000141,GO:2000140
GO:2000339,GO:0035532
GO:2000339,GO:0071653
GO:2000342,GO:2000339
GO:2000448,GO:1902228
GO:2000459,GO:0002689
GO:2000464,GO:0002690
GO:2000494,GO:1903883
GO:2000552,GO:2000555
GO:2000555,GO:2000552
GO:2000615,GO:0071440
GO:2000615,GO:1901674
GO:2000616,GO:0071441
GO:2000616,GO:1901675
GO:2000616,GO:2000617
GO:2000617,GO:0071442
GO:2000617,GO:1901676
GO:2000617,GO:2000616
GO:2000619,GO:2000620
GO:2000620,GO:2000619
GO:2000661,GO:1902207
GO:2000832,GO:2000833
GO:2000833,GO:2000832
GO:2000835,GO:2000836
GO:2000836,GO:2000835
GO:2000847,GO:2000848
GO:2000848,GO:2000847
GO:2000850,GO:2000851
GO:2000851,GO:2000850
GO:2000853,GO:2000854
GO:2000854,GO:2000853
GO:2000856,GO:2000857
GO:2000857,GO:2000856
GO:2000859,GO:2000860
GO:2000860,GO:2000859
GO:2000862,GO:2000863
GO:2000863,GO:2000862
GO:2000864,GO:2000861
GO:2000865,GO:2000862
GO:2000865,GO:2000866
GO:2000866,GO:2000863
GO:2000866,GO:2000865
GO:2000867,GO:2000864
GO:2000868,GO:2000869
GO:2000869,GO:2000868
GO:2000871,GO:2000872
GO:2000872,GO:2000871
GO:2000886,GO:2000888
GO:2000888,GO:2000886
GO:2000899,GO:0045493
GO:2001028,GO:1904859
GO:2001107,GO:2001106
GO:2001108,GO:2001106
GO:2001160,GO:0000414
GO:2001160,GO:0051570
GO:2001161,GO:0051573
GO:2001161,GO:2001162
GO:2001162,GO:0051574
GO:2001162,GO:0061087
GO:2001162,GO:2001161
GO:2001168,GO:1901316
GO:2001173,GO:2001168
GO:2001254,GO:2001255
GO:2001255,GO:0051574
GO:2001255,GO:2001254
GO:2001282,GO:0071672
