GO:0000001	GO:0048312
GO:0000001	GO:0051654
GO:0000001	GO:0051659
GO:0000006	GO:0000007
GO:0000006	GO:0022883
GO:0000007	GO:0000006
GO:0000007	GO:0022883
GO:0000128	GO:0000771
GO:0000128	GO:0009865
GO:0000128	GO:0098742
GO:0000128	GO:0140039
GO:0000182	GO:0000976
GO:0000182	GO:0003688
GO:0000182	GO:0003693
GO:0000182	GO:0003696
GO:0000182	GO:0019237
GO:0000182	GO:0031634
GO:0000182	GO:0044374
GO:0000182	GO:0071443
GO:0000182	GO:1990470
GO:0000183	GO:0006346
GO:0000183	GO:0140719
GO:0000183	GO:1902794
GO:0000183	GO:1902795
GO:0000281	GO:0033206
GO:0000286	GO:0008718
GO:0000286	GO:0015930
GO:0000286	GO:0016639
GO:0000286	GO:0016640
GO:0000286	GO:0016641
GO:0000286	GO:0016642
GO:0000286	GO:0016643
GO:0000286	GO:0018526
GO:0000286	GO:0030058
GO:0000286	GO:0033735
GO:0000286	GO:0034557
GO:0000286	GO:0044318
GO:0000286	GO:0050323
GO:0000286	GO:0050622
GO:0000286	GO:0052585
GO:0000286	GO:0052877
GO:0000328	GO:0000330
GO:0000328	GO:0005788
GO:0000328	GO:0005796
GO:0000328	GO:0031096
GO:0000328	GO:0031904
GO:0000328	GO:0031907
GO:0000328	GO:0031970
GO:0000328	GO:0031981
GO:0000328	GO:0033985
GO:0000328	GO:0034423
GO:0000328	GO:0034492
GO:0000328	GO:0034494
GO:0000328	GO:0035578
GO:0000328	GO:0043202
GO:0000328	GO:0044842
GO:0000328	GO:0071682
GO:0000328	GO:0106174
GO:0000328	GO:0110145
GO:0000328	GO:0120282
GO:0000328	GO:1904724
GO:0000328	GO:1904813
GO:0000328	GO:1904856
GO:0000330	GO:0000328
GO:0000330	GO:0005788
GO:0000330	GO:0005796
GO:0000330	GO:0031096
GO:0000330	GO:0031904
GO:0000330	GO:0031907
GO:0000330	GO:0031970
GO:0000330	GO:0031981
GO:0000330	GO:0033985
GO:0000330	GO:0034423
GO:0000330	GO:0034492
GO:0000330	GO:0034494
GO:0000330	GO:0035578
GO:0000330	GO:0043202
GO:0000330	GO:0044842
GO:0000330	GO:0071682
GO:0000330	GO:0106174
GO:0000330	GO:0110145
GO:0000330	GO:0120282
GO:0000330	GO:1904724
GO:0000330	GO:1904813
GO:0000330	GO:1904856
GO:0000390	GO:0035494
GO:0000390	GO:0035617
GO:0000390	GO:0044721
GO:0000390	GO:0051261
GO:0000390	GO:0097352
GO:0000390	GO:0140516
GO:0000390	GO:1903009
GO:0000390	GO:1903259
GO:0000390	GO:1904764
GO:0000390	GO:1904886
GO:0000390	GO:1904896
GO:0000390	GO:1905670
GO:0000390	GO:1990171
GO:0000740	GO:0006906
GO:0000740	GO:0016320
GO:0000740	GO:0036504
GO:0000740	GO:0061472
GO:0000740	GO:0097576
GO:0000740	GO:1990613
GO:0000741	GO:0008053
GO:0000741	GO:0016189
GO:0000741	GO:0090174
GO:0000741	GO:0097576
GO:0000742	GO:0000744
GO:0000742	GO:0007344
GO:0000742	GO:0008053
GO:0000742	GO:0010197
GO:0000742	GO:0016189
GO:0000742	GO:0090174
GO:0000742	GO:0097576
GO:0000744	GO:0000742
GO:0000744	GO:0007344
GO:0000744	GO:0008053
GO:0000744	GO:0010197
GO:0000744	GO:0016189
GO:0000744	GO:0090174
GO:0000744	GO:0097576
GO:0000752	GO:0000758
GO:0000752	GO:0000761
GO:0000752	GO:0009865
GO:0000752	GO:0009876
GO:0000752	GO:0060710
GO:0000758	GO:0000752
GO:0000758	GO:0000761
GO:0000761	GO:0000752
GO:0000761	GO:0000758
GO:0000762	GO:0009293
GO:0000762	GO:0009294
GO:0000771	GO:0000128
GO:0000771	GO:0009865
GO:0000771	GO:0098742
GO:0000771	GO:0140039
GO:0000907	GO:0000908
GO:0000907	GO:0008336
GO:0000907	GO:0016707
GO:0000907	GO:0018602
GO:0000907	GO:0031543
GO:0000907	GO:0033746
GO:0000907	GO:0033749
GO:0000907	GO:0033758
GO:0000907	GO:0033759
GO:0000907	GO:0033760
GO:0000907	GO:0033761
GO:0000907	GO:0033763
GO:0000907	GO:0034647
GO:0000907	GO:0034792
GO:0000907	GO:0035515
GO:0000907	GO:0035516
GO:0000907	GO:0035575
GO:0000907	GO:0036139
GO:0000907	GO:0036140
GO:0000907	GO:0043734
GO:0000907	GO:0045431
GO:0000907	GO:0045442
GO:0000907	GO:0045486
GO:0000907	GO:0045543
GO:0000907	GO:0045544
GO:0000907	GO:0047079
GO:0000907	GO:0047080
GO:0000907	GO:0047594
GO:0000907	GO:0047927
GO:0000907	GO:0047998
GO:0000907	GO:0048244
GO:0000907	GO:0050341
GO:0000907	GO:0050353
GO:0000907	GO:0050589
GO:0000907	GO:0050590
GO:0000907	GO:0051864
GO:0000907	GO:0052860
GO:0000907	GO:0062101
GO:0000907	GO:0062148
GO:0000907	GO:0070579
GO:0000907	GO:0070815
GO:0000907	GO:0071558
GO:0000907	GO:0102111
GO:0000907	GO:0102113
GO:0000907	GO:0102312
GO:0000907	GO:0102494
GO:0000907	GO:0102495
GO:0000907	GO:0102496
GO:0000907	GO:0102524
GO:0000907	GO:0102525
GO:0000907	GO:0102569
GO:0000907	GO:0102652
GO:0000907	GO:0102653
GO:0000907	GO:0102663
GO:0000907	GO:0102711
GO:0000907	GO:0102712
GO:0000907	GO:0102713
GO:0000907	GO:0102714
GO:0000907	GO:0102715
GO:0000907	GO:0102716
GO:0000907	GO:0102738
GO:0000907	GO:0102739
GO:0000907	GO:0102755
GO:0000907	GO:0102768
GO:0000907	GO:0102802
GO:0000907	GO:0102803
GO:0000907	GO:0102804
GO:0000907	GO:0102805
GO:0000907	GO:0102924
GO:0000907	GO:0102972
GO:0000907	GO:0103008
GO:0000907	GO:0103010
GO:0000907	GO:0103054
GO:0000907	GO:0103055
GO:0000907	GO:0103056
GO:0000907	GO:0103057
GO:0000907	GO:0106155
GO:0000907	GO:0106156
GO:0000907	GO:0106157
GO:0000907	GO:0106343
GO:0000907	GO:0140061
GO:0000907	GO:0140062
GO:0000907	GO:0140683
GO:0000907	GO:0140684
GO:0000908	GO:0000907
GO:0000908	GO:0008336
GO:0000908	GO:0016707
GO:0000908	GO:0018602
GO:0000908	GO:0031543
GO:0000908	GO:0033746
GO:0000908	GO:0033749
GO:0000908	GO:0033758
GO:0000908	GO:0033759
GO:0000908	GO:0033760
GO:0000908	GO:0033761
GO:0000908	GO:0033763
GO:0000908	GO:0034647
GO:0000908	GO:0034792
GO:0000908	GO:0035515
GO:0000908	GO:0035516
GO:0000908	GO:0035575
GO:0000908	GO:0036139
GO:0000908	GO:0036140
GO:0000908	GO:0043734
GO:0000908	GO:0045431
GO:0000908	GO:0045442
GO:0000908	GO:0045486
GO:0000908	GO:0045543
GO:0000908	GO:0045544
GO:0000908	GO:0047079
GO:0000908	GO:0047080
GO:0000908	GO:0047594
GO:0000908	GO:0047927
GO:0000908	GO:0047998
GO:0000908	GO:0048244
GO:0000908	GO:0050341
GO:0000908	GO:0050353
GO:0000908	GO:0050589
GO:0000908	GO:0050590
GO:0000908	GO:0051864
GO:0000908	GO:0052860
GO:0000908	GO:0062101
GO:0000908	GO:0062148
GO:0000908	GO:0070579
GO:0000908	GO:0070815
GO:0000908	GO:0071558
GO:0000908	GO:0102111
GO:0000908	GO:0102113
GO:0000908	GO:0102312
GO:0000908	GO:0102494
GO:0000908	GO:0102495
GO:0000908	GO:0102496
GO:0000908	GO:0102524
GO:0000908	GO:0102525
GO:0000908	GO:0102569
GO:0000908	GO:0102652
GO:0000908	GO:0102653
GO:0000908	GO:0102663
GO:0000908	GO:0102711
GO:0000908	GO:0102712
GO:0000908	GO:0102713
GO:0000908	GO:0102714
GO:0000908	GO:0102715
GO:0000908	GO:0102716
GO:0000908	GO:0102738
GO:0000908	GO:0102739
GO:0000908	GO:0102755
GO:0000908	GO:0102768
GO:0000908	GO:0102802
GO:0000908	GO:0102803
GO:0000908	GO:0102804
GO:0000908	GO:0102805
GO:0000908	GO:0102924
GO:0000908	GO:0102972
GO:0000908	GO:0103008
GO:0000908	GO:0103010
GO:0000908	GO:0103054
GO:0000908	GO:0103055
GO:0000908	GO:0103056
GO:0000908	GO:0103057
GO:0000908	GO:0106155
GO:0000908	GO:0106156
GO:0000908	GO:0106157
GO:0000908	GO:0106343
GO:0000908	GO:0140061
GO:0000908	GO:0140062
GO:0000908	GO:0140683
GO:0000908	GO:0140684
GO:0000911	GO:0043093
GO:0000911	GO:0061639
GO:0000911	GO:0061640
GO:0000914	GO:1902408
GO:0000914	GO:1903475
GO:0000914	GO:1903673
GO:0000914	GO:1990274
GO:0000914	GO:1990344
GO:0000914	GO:1990386
GO:0000915	GO:1902407
GO:0000976	GO:0000182
GO:0000976	GO:0003688
GO:0000976	GO:0003693
GO:0000976	GO:0003696
GO:0000976	GO:0019237
GO:0000976	GO:0031634
GO:0000976	GO:0044374
GO:0000976	GO:0071443
GO:0000976	GO:1990470
GO:0000977	GO:0000987
GO:0000977	GO:0001016
GO:0000977	GO:0001018
GO:0000977	GO:0001019
GO:0000977	GO:0001046
GO:0000977	GO:0001147
GO:0000977	GO:0001161
GO:0000977	GO:0001163
GO:0000977	GO:0003688
GO:0000977	GO:0003693
GO:0000977	GO:0003696
GO:0000977	GO:0019237
GO:0000977	GO:0031634
GO:0000977	GO:0032422
GO:0000977	GO:0044374
GO:0000977	GO:0071443
GO:0000977	GO:1990470
GO:0000978	GO:0000979
GO:0000978	GO:0000992
GO:0000978	GO:0001016
GO:0000978	GO:0001018
GO:0000978	GO:0001019
GO:0000978	GO:0001046
GO:0000978	GO:0001147
GO:0000978	GO:0001161
GO:0000978	GO:0001162
GO:0000978	GO:0001163
GO:0000978	GO:0032422
GO:0000979	GO:0000978
GO:0000979	GO:0000987
GO:0000979	GO:0001016
GO:0000979	GO:0001018
GO:0000979	GO:0001019
GO:0000979	GO:0001147
GO:0000979	GO:0001161
GO:0000979	GO:0001162
GO:0000979	GO:0001163
GO:0000979	GO:0001164
GO:0000979	GO:0032422
GO:0000987	GO:0000977
GO:0000987	GO:0001016
GO:0000987	GO:0001018
GO:0000987	GO:0001019
GO:0000987	GO:0001046
GO:0000987	GO:0001147
GO:0000987	GO:0001161
GO:0000987	GO:0001163
GO:0000987	GO:0003688
GO:0000987	GO:0003693
GO:0000987	GO:0003696
GO:0000987	GO:0019237
GO:0000987	GO:0031634
GO:0000987	GO:0032422
GO:0000987	GO:0044374
GO:0000987	GO:0071443
GO:0000987	GO:1990470
GO:0000992	GO:0000978
GO:0000992	GO:0001018
GO:0000992	GO:0001019
GO:0000992	GO:0001046
GO:0000992	GO:0001147
GO:0000992	GO:0001161
GO:0000992	GO:0001163
GO:0000992	GO:0032422
GO:0000993	GO:0000994
GO:0000993	GO:0001000
GO:0000993	GO:0001042
GO:0000993	GO:0001048
GO:0000993	GO:0001049
GO:0000994	GO:0000993
GO:0000994	GO:0001000
GO:0000994	GO:0001042
GO:0000994	GO:0001048
GO:0000994	GO:0001049
GO:0001000	GO:0000993
GO:0001000	GO:0000994
GO:0001000	GO:0001042
GO:0001000	GO:0001048
GO:0001000	GO:0001049
GO:0001001	GO:0001051
GO:0001001	GO:0043175
GO:0001002	GO:0000978
GO:0001002	GO:0001003
GO:0001002	GO:0001006
GO:0001002	GO:0001039
GO:0001003	GO:0001002
GO:0001003	GO:0001006
GO:0001003	GO:0001039
GO:0001006	GO:0001002
GO:0001006	GO:0001003
GO:0001006	GO:0001039
GO:0001016	GO:0000977
GO:0001016	GO:0000987
GO:0001016	GO:0001018
GO:0001016	GO:0001019
GO:0001016	GO:0001046
GO:0001016	GO:0001147
GO:0001016	GO:0001161
GO:0001016	GO:0001163
GO:0001016	GO:0003688
GO:0001016	GO:0003693
GO:0001016	GO:0003696
GO:0001016	GO:0019237
GO:0001016	GO:0031634
GO:0001016	GO:0032422
GO:0001016	GO:0044374
GO:0001016	GO:0071443
GO:0001016	GO:1990470
GO:0001018	GO:0000977
GO:0001018	GO:0000987
GO:0001018	GO:0001016
GO:0001018	GO:0001019
GO:0001018	GO:0001046
GO:0001018	GO:0001147
GO:0001018	GO:0001161
GO:0001018	GO:0001163
GO:0001018	GO:0003688
GO:0001018	GO:0003693
GO:0001018	GO:0003696
GO:0001018	GO:0019237
GO:0001018	GO:0031634
GO:0001018	GO:0032422
GO:0001018	GO:0044374
GO:0001018	GO:0071443
GO:0001018	GO:1990470
GO:0001019	GO:0000977
GO:0001019	GO:0000987
GO:0001019	GO:0001016
GO:0001019	GO:0001018
GO:0001019	GO:0001046
GO:0001019	GO:0001147
GO:0001019	GO:0001161
GO:0001019	GO:0001163
GO:0001019	GO:0003688
GO:0001019	GO:0003693
GO:0001019	GO:0003696
GO:0001019	GO:0019237
GO:0001019	GO:0031634
GO:0001019	GO:0032422
GO:0001019	GO:0044374
GO:0001019	GO:0071443
GO:0001019	GO:1990470
GO:0001039	GO:0001002
GO:0001039	GO:0001003
GO:0001039	GO:0001006
GO:0001042	GO:0000993
GO:0001042	GO:0000994
GO:0001042	GO:0001000
GO:0001042	GO:0001048
GO:0001042	GO:0001049
GO:0001046	GO:0000977
GO:0001046	GO:0000987
GO:0001046	GO:0001016
GO:0001046	GO:0001018
GO:0001046	GO:0001019
GO:0001046	GO:0001147
GO:0001046	GO:0001161
GO:0001046	GO:0001163
GO:0001046	GO:0003688
GO:0001046	GO:0003693
GO:0001046	GO:0003696
GO:0001046	GO:0019237
GO:0001046	GO:0031634
GO:0001046	GO:0032422
GO:0001046	GO:0044374
GO:0001046	GO:0071443
GO:0001046	GO:1990470
GO:0001048	GO:0000993
GO:0001048	GO:0000994
GO:0001048	GO:0001000
GO:0001048	GO:0001042
GO:0001048	GO:0001049
GO:0001049	GO:0000993
GO:0001049	GO:0000994
GO:0001049	GO:0001000
GO:0001049	GO:0001042
GO:0001049	GO:0001048
GO:0001050	GO:0043175
GO:0001051	GO:0001001
GO:0001051	GO:0043175
GO:0001052	GO:0001042
GO:0001052	GO:0001048
GO:0001052	GO:0001049
GO:0001117	GO:0006415
GO:0001117	GO:0031035
GO:0001117	GO:0032985
GO:0001117	GO:0032986
GO:0001117	GO:0032987
GO:0001117	GO:0032988
GO:0001117	GO:0035494
GO:0001117	GO:0044721
GO:0001117	GO:0051261
GO:0001117	GO:0097352
GO:0001117	GO:0140516
GO:0001117	GO:1903009
GO:0001117	GO:1903259
GO:0001117	GO:1904764
GO:0001117	GO:1904886
GO:0001117	GO:1904896
GO:0001117	GO:1905670
GO:0001117	GO:1990171
GO:0001118	GO:0006415
GO:0001118	GO:0031035
GO:0001118	GO:0032985
GO:0001118	GO:0032986
GO:0001118	GO:0032987
GO:0001118	GO:0032988
