Node1	Node2
GO:0000132	GO:0051296
GO:0000212	GO:0007052
GO:0000212	GO:0030953
GO:0000212	GO:0032118
GO:0000212	GO:0051225
GO:0000212	GO:0051228
GO:0000212	GO:0051230
GO:0000212	GO:0055048
GO:0000212	GO:0055049
GO:0000212	GO:0060172
GO:0000212	GO:0090307
GO:0000226	GO:0043622
GO:0001578	GO:0000212
GO:0001578	GO:0007019
GO:0001578	GO:0007020
GO:0001578	GO:0007051
GO:0001578	GO:0007052
GO:0001578	GO:0010938
GO:0001578	GO:0030953
GO:0001578	GO:0031121
GO:0001578	GO:0031122
GO:0001578	GO:0032118
GO:0001578	GO:0034453
GO:0001578	GO:0035044
GO:0001578	GO:0043622
GO:0001578	GO:0046785
GO:0001578	GO:0051013
GO:0001578	GO:0051225
GO:0001578	GO:0051230
GO:0001578	GO:0080175
GO:0001578	GO:0090223
GO:0007019	GO:0046785
GO:0007020	GO:0007019
GO:0007020	GO:0007051
GO:0007020	GO:0034453
GO:0007020	GO:0046785
GO:0007020	GO:0051013
GO:0007020	GO:0051225
GO:0007020	GO:0051230
GO:0007051	GO:0007019
GO:0007051	GO:0034453
GO:0007051	GO:0046785
GO:0007051	GO:0051013
GO:0007052	GO:0030953
GO:0007052	GO:0051225
GO:0007052	GO:0051230
GO:0007052	GO:0055048
GO:0007052	GO:0055049
GO:0007052	GO:0060172
GO:0007053	GO:0007056
GO:0007053	GO:0007288
GO:0007053	GO:0016325
GO:0007053	GO:0140642
GO:0007054	GO:0007055
GO:0007054	GO:0009971
GO:0007054	GO:0055050
GO:0007055	GO:0009971
GO:0007055	GO:0055050
GO:0007056	GO:0007288
GO:0007056	GO:0016325
GO:0007056	GO:0140642
GO:0007057	GO:0007058
GO:0009971	GO:0055050
GO:0010245	GO:0001578
GO:0010245	GO:0007019
GO:0010245	GO:0007020
GO:0010245	GO:0007051
GO:0010245	GO:0010938
GO:0010245	GO:0016325
GO:0010245	GO:0031109
GO:0010245	GO:0031121
GO:0010245	GO:0031122
GO:0010245	GO:0032118
GO:0010245	GO:0034453
GO:0010245	GO:0035044
GO:0010245	GO:0043622
GO:0010245	GO:0046785
GO:0010245	GO:0051013
GO:0010245	GO:0051293
GO:0010245	GO:0051294
GO:0010245	GO:0080175
GO:0010938	GO:0043622
GO:0016325	GO:0007288
GO:0021815	GO:0001578
GO:0021815	GO:0003425
GO:0021815	GO:0007019
GO:0021815	GO:0007020
GO:0021815	GO:0007051
GO:0021815	GO:0010245
GO:0021815	GO:0010938
GO:0021815	GO:0016325
GO:0021815	GO:0030951
GO:0021815	GO:0031025
GO:0021815	GO:0031109
GO:0021815	GO:0031121
GO:0021815	GO:0031122
GO:0021815	GO:0032118
GO:0021815	GO:0034453
GO:0021815	GO:0035044
GO:0021815	GO:0040001
GO:0021815	GO:0043622
GO:0021815	GO:0046785
GO:0021815	GO:0051013
GO:0021815	GO:0051293
GO:0021815	GO:0051294
GO:0021815	GO:0051295
GO:0021815	GO:0072393
GO:0021815	GO:0080175
GO:0021815	GO:0090172
GO:0021815	GO:0090176
GO:0021815	GO:0106007
GO:0021815	GO:1902850
GO:0021815	GO:1990810
GO:0030951	GO:0001578
GO:0030951	GO:0007019
GO:0030951	GO:0007020
GO:0030951	GO:0007051
GO:0030951	GO:0010245
GO:0030951	GO:0010938
GO:0030951	GO:0031025
GO:0030951	GO:0031109
GO:0030951	GO:0031121
GO:0030951	GO:0031122
GO:0030951	GO:0032118
GO:0030951	GO:0034453
GO:0030951	GO:0035044
GO:0030951	GO:0040001
GO:0030951	GO:0043622
GO:0030951	GO:0046785
GO:0030951	GO:0051013
GO:0030951	GO:0051293
GO:0030951	GO:0051294
GO:0030951	GO:0051295
GO:0030951	GO:0072393
GO:0030951	GO:0080175
GO:0030951	GO:1902850
GO:0030951	GO:1990810
GO:0030953	GO:0010938
GO:0030953	GO:0043622
GO:0030953	GO:0051225
GO:0030953	GO:0051230
GO:0030953	GO:0055048
GO:0030953	GO:0055049
GO:0030953	GO:0060404
GO:0030954	GO:0060172
GO:0030954	GO:0090222
GO:0031109	GO:0001578
GO:0031109	GO:0007020
GO:0031109	GO:0007051
GO:0031109	GO:0010938
GO:0031109	GO:0031121
GO:0031109	GO:0031122
GO:0031109	GO:0032118
GO:0031109	GO:0034453
GO:0031109	GO:0035044
GO:0031109	GO:0043622
GO:0031109	GO:0051013
GO:0031109	GO:0051293
GO:0031109	GO:0051294
GO:0031109	GO:0080175
GO:0031121	GO:0007020
GO:0031121	GO:0007051
GO:0031121	GO:0031122
GO:0031121	GO:0032118
GO:0031121	GO:0034453
GO:0031121	GO:0035044
GO:0031121	GO:0043622
GO:0031121	GO:0051013
GO:0031121	GO:0080175
GO:0031122	GO:0007019
GO:0031122	GO:0007020
GO:0031122	GO:0007051
GO:0031122	GO:0032118
GO:0031122	GO:0034453
GO:0031122	GO:0035044
GO:0031122	GO:0046785
GO:0031122	GO:0051013
GO:0031122	GO:0080175
GO:0032118	GO:0007020
GO:0032118	GO:0007051
GO:0032118	GO:0034453
GO:0032118	GO:0035044
GO:0032118	GO:0051013
GO:0032118	GO:0080175
GO:0034453	GO:0051013
GO:0034631	GO:0007051
GO:0034631	GO:0034454
GO:0034631	GO:0051293
GO:0034631	GO:0051295
GO:0034631	GO:1902850
GO:0035044	GO:0007020
GO:0035044	GO:0007051
GO:0035044	GO:0034453
GO:0035044	GO:0051013
GO:0035044	GO:0080175
GO:0036078	GO:0010938
GO:0036078	GO:0060172
GO:0036078	GO:0070462
GO:0036078	GO:1990755
GO:0040001	GO:0007052
GO:0040001	GO:0051294
GO:0040001	GO:0051295
GO:0040001	GO:0051296
GO:0051225	GO:0051230
GO:0051228	GO:0090307
GO:0051229	GO:0051228
GO:0051229	GO:0090306
GO:0051293	GO:0001578
GO:0051293	GO:0007020
GO:0051293	GO:0007051
GO:0051293	GO:0031121
GO:0051293	GO:0031122
GO:0051293	GO:0032118
GO:0051293	GO:0034453
GO:0051293	GO:0035044
GO:0051293	GO:0051013
GO:0051293	GO:0080175
GO:0051295	GO:0000212
GO:0051295	GO:0032118
GO:0051295	GO:0051294
GO:0051415	GO:0030954
GO:0051415	GO:0051417
GO:0051415	GO:0090222
GO:0051417	GO:0030954
GO:0051417	GO:0090222
GO:0051418	GO:0090221
GO:0051418	GO:0090223
GO:0055048	GO:0055049
GO:0060172	GO:0010938
GO:0060172	GO:0060404
GO:0061804	GO:0051228
GO:0061804	GO:0061805
GO:0061804	GO:0061867
GO:0061804	GO:0090307
GO:0061804	GO:0140641
GO:0061805	GO:0051228
GO:0061805	GO:0061867
GO:0061805	GO:0090307
GO:0061805	GO:0140641
GO:0061867	GO:0051228
GO:0061867	GO:0090307
GO:0070462	GO:0010938
GO:0070462	GO:0060172
GO:0070462	GO:1990755
GO:0080175	GO:0007020
GO:0080175	GO:0007051
GO:0080175	GO:0034453
GO:0080175	GO:0051013
GO:0090172	GO:0000212
GO:0090172	GO:0001578
GO:0090172	GO:0007020
GO:0090172	GO:0007051
GO:0090172	GO:0010245
GO:0090172	GO:0030951
GO:0090172	GO:0031109
GO:0090172	GO:0031121
GO:0090172	GO:0031122
GO:0090172	GO:0032118
GO:0090172	GO:0034453
GO:0090172	GO:0035044
GO:0090172	GO:0051013
GO:0090172	GO:0051293
GO:0090172	GO:0051295
GO:0090172	GO:0080175
GO:0090172	GO:1902850
GO:0090176	GO:0001578
GO:0090176	GO:0007020
GO:0090176	GO:0007051
GO:0090176	GO:0010245
GO:0090176	GO:0030951
GO:0090176	GO:0031109
GO:0090176	GO:0031121
GO:0090176	GO:0031122
GO:0090176	GO:0032118
GO:0090176	GO:0034453
GO:0090176	GO:0035044
GO:0090176	GO:0051013
GO:0090176	GO:0051293
GO:0090176	GO:0080175
GO:0090176	GO:0090172
GO:0090176	GO:1902850
GO:0090221	GO:0090223
GO:0090306	GO:0055048
GO:0090306	GO:0055049
GO:0090306	GO:0090307
GO:0090307	GO:0055048
GO:0090307	GO:0055049
GO:0106007	GO:0072393
GO:1902850	GO:0001578
GO:1902850	GO:0007020
GO:1902850	GO:0007051
GO:1902850	GO:0010245
GO:1902850	GO:0031109
GO:1902850	GO:0031121
GO:1902850	GO:0031122
GO:1902850	GO:0032118
GO:1902850	GO:0034453
GO:1902850	GO:0035044
GO:1902850	GO:0051013
GO:1902850	GO:0051293
GO:1902850	GO:0080175
GO:1903562	GO:0000132
GO:1903562	GO:0007052
GO:1903562	GO:0035082
GO:1903562	GO:0040001
GO:1903562	GO:0051228
GO:1903562	GO:0061804
GO:1903562	GO:0061805
GO:1903562	GO:0061867
GO:1903562	GO:0090307
GO:1903562	GO:1903563
GO:1903562	GO:1990810
GO:1903563	GO:0000212
GO:1903563	GO:0032118
GO:1903563	GO:0035082
GO:1903563	GO:0051229
